x_np (nm),y_np (nm),z_np (nm),freq (Hz),T (1),A (1),R (1),R+T+A (1),Domain Probe 1 (W),Effective mode index (1)
400,480,19.999999999999996,1.9341448903225806E14,0.9934479721608063,0.005540912884461124,0.001011114954732572,1,0.005541012998448586,2.4733416412080573-1.7049625078665124E-10i
400,480,109.99999999999999,1.9341448903225806E14,0.9361916005361732,0.045550631423967314,0.018257768039859432,1,0.04555055187099945,2.4733418102767013+1.4655465798711797E-10i
400,480,200,1.9341448903225806E14,0.7720886008072506,0.16843204428518022,0.05947935490756912,1,0.1684320789113574,2.4733418102207416+5.7739574597556294E-11i
400,540,19.999999999999996,1.9341448903225806E14,0.9929385019454953,0.00602816160042019,0.0010333364540845867,1,0.006028228557850029,2.473341124607549+3.066227104667303E-11i
400,540,109.99999999999999,1.9341448903225806E14,0.9261689528592518,0.054014923635030354,0.019816123505717792,1,0.054014749167880925,2.4733407058957018+1.9405202720897355E-11i
400,540,200,1.9341448903225806E14,0.7000838864229656,0.22053717949152896,0.07937893408550542,1,0.22053720391668688,2.4733407058498122+6.52058766284489E-11i
400,600,19.999999999999996,1.9341448903225806E14,0.9923887723017186,0.0064570351059433095,0.0011541925923380734,1,0.006457132465421489,2.4733143962977038+1.0561668869814583E-10i
400,600,109.99999999999999,1.9341448903225806E14,0.9207659468646299,0.059815567912347434,0.019418485223022666,1,0.05981597327330143,2.4733409014124073-1.5450870291021572E-11i
400,600,200,1.9341448903225806E14,0.6162920877387301,0.28521204379508824,0.0984958684661816,1,0.2852123306561338,2.473340901454079+9.605892595277947E-11i
450,300,19.999999999999996,1.9341448903225806E14,0.9947280599269356,0.004467321928587675,8.046181444767889E-4,1,0.00446732404207485,2.4733414164692427+4.9751324374863834E-11i
450,300,109.99999999999999,1.9341448903225806E14,0.9571906904058541,0.032964392438543544,0.009844917155602305,1,0.03296470428548183,2.4733411945512502-1.2186065822615545E-11i
450,300,200,1.9341448903225806E14,0.856631792985092,0.11632979191057213,0.027038415104335918,1,0.11633016294131025,2.473341194600467-4.707586330097783E-11i
450,360,19.999999999999996,1.9341448903225806E14,0.9935992330921358,0.005478141129963032,9.226257779011575E-4,1,0.005477923052030752,2.4733406930157797+5.4010859974263356E-11i
450,360,109.99999999999999,1.9341448903225806E14,0.9269354307111993,0.052945610417010514,0.020118958871790195,1,0.052946001254556035,2.4733409014384278-3.733179123044049E-11i
450,360,200,1.9341448903225806E14,0.7040427014366485,0.21712272286475176,0.07883457569859971,1,0.2171227438088354,2.4733409014005874-1.3037523707125582E-11i
450,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.9925208355990761,0.006450869569887163,0.0010282948310366947,1,0.006451120911625897,2.4733077977106257-7.274681195605055E-11i
450,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.8922329348718201,0.07506429223017086,0.032702772898009054,1,0.07506405558895292,2.4733147346123783-1.3556961079192732E-11i
450,419.99999999999994,200,1.9341448903225806E14,0.42765958433656903,0.3911125303327537,0.18122788533067724,1,0.39111312394495173,2.473314734387437-2.003168852791899E-10i
450,480,19.999999999999996,1.9341448903225806E14,0.9916545038327388,0.007298389841480568,0.001047106325780596,1,0.007298432782249028,2.4733147955856545+1.1744314093115862E-11i
450,480,109.99999999999999,1.9341448903225806E14,0.8518174555634658,0.10719347812496527,0.040989066311568956,1,0.10719347556361711,2.473340685066418+3.540150078942513E-11i
450,480,200,1.9341448903225806E14,0.23489190507082106,0.503756825688455,0.26135126924072394,1,0.5037570758853295,2.4733406850800415-1.3411253161304614E-11i
450,540,19.999999999999996,1.9341448903225806E14,0.9908381611206685,0.007980244346526444,0.001181594532805104,1,0.007980351831941658,2.473342367091321-1.2877257255790543E-10i
450,540,109.99999999999999,1.9341448903225806E14,0.8288234993647398,0.12014510975439252,0.05103139088086771,1,0.1201448051549449,2.4733405073079617+8.491252421972188E-11i
450,540,200,1.9341448903225806E14,0.18064045764014264,0.5215149672166612,0.2978445751431962,1,0.5215149003062668,2.4733405073598593+6.436634870680837E-12i
450,600,19.999999999999996,1.9341448903225806E14,0.9902033096355708,0.008570189550245022,0.001226500814184177,1,0.008570238840310558,2.4733145316893506+1.7943347056256736E-11i
450,600,109.99999999999999,1.9341448903225806E14,0.8043221345872055,0.14463357346919892,0.05104429194359565,1,0.14463151656944348,2.473341134119061-4.7297605457712464E-11i
450,600,200,1.9341448903225806E14,0.21962196427357095,0.4870367458160285,0.29334128991040054,1,0.4870372072445906,2.4733411341289138-2.6980935156003937E-11i
500,300,19.999999999999996,1.9341448903225806E14,0.993913247859235,0.005409600463863851,6.771516769011483E-4,1,0.005409619788952843,2.47331398925146+6.648464905666381E-11i
500,300,109.99999999999999,1.9341448903225806E14,0.9291893351328369,0.054179980226833124,0.016630684640330056,1,0.05417821212298325,2.47331590189344-3.285770674407887E-11i
500,300,200,1.9341448903225806E14,0.5369907149723673,0.36153683901757216,0.10147244601006061,1,0.3615364708406398,2.4733159020227466-2.2759903030903777E-10i
500,360,19.999999999999996,1.9341448903225806E14,0.9921577046381947,0.006947848983019256,8.944463787859991E-4,1,0.006947966927753119,2.4733413190623157-2.7288491702707245E-11i
500,360,109.99999999999999,1.9341448903225806E14,0.8594020422517984,0.09908464947215445,0.0415133082760472,1,0.09908474475167628,2.4733409136221187-4.125176723704741E-12i
500,360,200,1.9341448903225806E14,0.28204268302439334,0.48134851454461336,0.2366088024309933,1,0.48134857244001145,2.473340913753247-5.6222815088352464E-11i
500,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.99050764971217,0.008367206983574627,0.0011251433042554003,1,0.008366519827721774,2.4733420775581814-2.2408749140535364E-11i
500,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.7420685640603227,0.17384039195232548,0.08409104398735173,1,0.17384048777152253,2.4733413180766917-6.872557004740792E-11i
500,419.99999999999994,200,1.9341448903225806E14,0.24128715631908343,0.46819310659548596,0.2905197370854306,1,0.46819358465655075,2.4733413181959305+2.4722829686648828E-11i
500,480,19.999999999999996,1.9341448903225806E14,0.9891753140835994,0.009573142455407857,0.0012515434609927324,1,0.009573066782803346,2.473341476456989-1.117971729832202E-10i
500,480,109.99999999999999,1.9341448903225806E14,0.7048340905138121,0.2012114431100902,0.0939544663760977,1,0.2012101900785287,2.4733411035295783-5.47569979963201E-11i
500,480,200,1.9341448903225806E14,0.4028361731178029,0.3482535535794038,0.24891027330279328,1,0.348253859865063,2.473341103487904-2.4140081662198536E-11i
500,540,19.999999999999996,1.9341448903225806E14,0.9880258864977021,0.01051981280685188,0.001454300695446036,1,0.010519866372585259,2.473361555458316+3.832015273647191E-11i
500,540,109.99999999999999,1.9341448903225806E14,0.6084193870846715,0.27807659444098776,0.11350401847434073,1,0.2780761861373549,2.4733417894606826+3.481227603794777E-11i
500,540,200,1.9341448903225806E14,0.505677789327006,0.28137895530225565,0.21294325537073835,1,0.2813789974267308,2.473341789608253+8.593749722215406E-11i
500,600,19.999999999999996,1.9341448903225806E14,0.9872421487709705,0.011330917372372351,0.0014269338566571743,1,0.011330928187706682,2.4733414334822528-2.3692944973946557E-10i
500,600,109.99999999999999,1.9341448903225806E14,0.4929781021981444,0.4216941748258034,0.08532772297605215,1,0.42169487902721564,2.473340609050683-1.9586539166142383E-10i
500,600,200,1.9341448903225806E14,0.5454128606674001,0.2568530128332366,0.19773412649936328,1,0.25685371592802275,2.4733406092622334+3.514072736327678E-11i
550,300,19.999999999999996,1.9341448903225806E14,0.992571909754483,0.00676416315142081,6.639270940962454E-4,1,0.00676456302069058,2.473313963678079+2.016694859533912E-11i
550,300,109.99999999999999,1.9341448903225806E14,0.8855765070924255,0.08667567151383981,0.02774782139373463,1,0.0866755907352958,2.473342127404572-2.918222241895603E-11i
550,300,200,1.9341448903225806E14,0.700146022106719,0.27332265331404404,0.02653132457923697,1,0.27332356017869947,2.4733421274259637-6.934941767780432E-11i
550,360,19.999999999999996,1.9341448903225806E14,0.9902579198530996,0.00880136591853975,9.40714228360625E-4,1,0.008801467502140779,2.473340754248981+2.7304242963321094E-10i
550,360,109.99999999999999,1.9341448903225806E14,0.7273999758529335,0.18670846896017046,0.08589155518689602,1,0.18670876372334,2.473342089861086-5.603380898338356E-12i
550,360,200,1.9341448903225806E14,0.22960562873883655,0.48426076888116343,0.28613360238,1,0.4842605329806319,2.4733420898418115-1.4892046765132463E-10i
550,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.9881121894638382,0.010678633042981889,0.0012091774931799312,1,0.010678639670931217,2.473341879589809+4.339814082236468E-12i
550,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.6554065985688433,0.29310494896454864,0.05148845246660803,1,0.29310441252721986,2.473341146659694-2.779496568677611E-11i
550,419.99999999999994,200,1.9341448903225806E14,0.48627874832121476,0.2942394628529995,0.21948178882578576,1,0.2942393528748648,2.4733411466153408-8.109482150767027E-11i
550,480,19.999999999999996,1.9341448903225806E14,0.9862350209067128,0.01227942849705499,0.0014855505962321869,1,0.012279482927133352,2.4733485784404614+1.1007526773772714E-10i
550,480,109.99999999999999,1.9341448903225806E14,0.44436685072378934,0.4077381895938029,0.1478949596824077,1,0.40773912555051073,2.4733495635294664-5.683777646959155E-11i
550,480,200,1.9341448903225806E14,0.5635145775920716,0.24260724690836244,0.19387817549956593,1,0.24260727339849394,2.473349563535103+4.156299215990323E-11i
550,540,19.999999999999996,1.9341448903225806E14,0.9847048708701908,0.013589154751908694,0.0017059743779005586,1,0.013589140311997858,2.4733146668061003+5.96051388407889E-11i
550,540,109.99999999999999,1.9341448903225806E14,0.12923396734692408,0.7431725071250112,0.1275935255280648,1,0.7431716421402709,2.473313878443199-3.119150903070802E-11i
550,540,200,1.9341448903225806E14,0.5751731004367989,0.23698486790175566,0.18784203166144542,1,0.23698526798968836,2.47331387843596+3.505401842983337E-13i
550,600,19.999999999999996,1.9341448903225806E14,0.983613777928047,0.014638618361100364,0.0017476037108525764,1,0.01463861362763156,2.4733144885143457+8.912289494965918E-12i
550,600,109.99999999999999,1.9341448903225806E14,0.06208219585854343,0.5904800095172933,0.34743779462416335,1,0.5904801486393757,2.4733152914442247-3.061459329355586E-11i
550,600,200,1.9341448903225806E14,0.5676657185042776,0.24771274807538624,0.18462153342033613,1,0.2477126490516191,2.473315291620849+5.4604142773438634E-11i
600,300,19.999999999999996,1.9341448903225806E14,0.9910862419911288,0.008331811299049585,5.819467098216054E-4,1,0.008331825542224934,2.473341737694942+5.4878366264188934E-11i
600,300,109.99999999999999,1.9341448903225806E14,0.8244668042644397,0.13335687544680952,0.042176320288750756,1,0.13335717787615764,2.4733484153169534-4.547278315361663E-11i
600,300,200,1.9341448903225806E14,0.48271038575781666,0.419784735263541,0.09750487897864238,1,0.41977841633882984,2.473348415536538-6.519096685512909E-11i
600,360,19.999999999999996,1.9341448903225806E14,0.9881551253250274,0.010927508760947391,9.173659140252718E-4,1,0.01092825336036293,2.473341231415633-2.1330115236597034E-10i
600,360,109.99999999999999,1.9341448903225806E14,0.4277346883083845,0.39078209649233386,0.18148321519928162,1,0.3907814311834997,2.473340648044234+1.838881199511196E-12i
600,360,200,1.9341448903225806E14,0.41466215561028597,0.3713846386472158,0.21395320574249824,1,0.3713846529630149,2.473340648000732-1.4625307469342694E-11i
600,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.9855350721057956,0.013261118436379782,0.001203809457824603,1,0.013261177435239314,2.473313373429717+2.4755383935119166E-11i
600,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.4946318874721967,0.40998931496128,0.0953787975665233,1,0.40999643520304996,2.473341595783029+1.7809200211672277E-10i
600,419.99999999999994,200,1.9341448903225806E14,0.5134944969055956,0.27852817974290944,0.20797732335149502,1,0.27852811342137856,2.4733415964281047-1.9118535127471588E-11i
600,480,19.999999999999996,1.9341448903225806E14,0.9830423969123547,0.01537140776585788,0.001586195321787389,1,0.0153714148760781,2.4733134137477206+8.24897871589116E-11i
600,480,109.99999999999999,1.9341448903225806E14,0.04882571175069588,0.7724200918936741,0.17875419635562995,1,0.7724214309317958,2.4733148370189966-1.153329023091068E-10i
600,480,200,1.9341448903225806E14,0.47711832178702174,0.3038941285192458,0.2189875496937325,1,0.3038943280845046,2.4733148368268445-1.5183973591866216E-11i
600,540,19.999999999999996,1.9341448903225806E14,0.9812018582272503,0.017040814139571814,0.0017573276331778892,1,0.017040720080336285,2.473342726779448+3.657102399056762E-11i
600,540,109.99999999999999,1.9341448903225806E14,0.046445375656617736,0.5329074959988624,0.4206471283445198,1,0.5329066709024018,2.4733402425108255-2.6193947972612635E-11i
600,540,200,1.9341448903225806E14,0.41137537692639253,0.35381328083724684,0.2348113422363606,1,0.3538133426625552,2.473340242188719+8.154769901602378E-11i
600,600,19.999999999999996,1.9341448903225806E14,0.979682692699394,0.018385390581103334,0.0019319167195027077,1,0.018385433788610805,2.4733408879191168+5.187425993262075E-11i
600,600,109.99999999999999,1.9341448903225806E14,0.06615115536356318,0.4642049328004719,0.4696439118359649,1,0.4642043682260664,2.4733035051030745-2.538103797213699E-10i
600,600,200,1.9341448903225806E14,0.339647506851664,0.4180570904518507,0.2422954026964853,1,0.4180572999776583,2.47330350533503-3.034897235701474E-11i
650,300,19.999999999999996,1.9341448903225806E14,0.9894009379579248,0.010068525942801498,5.305360992737188E-4,1,0.010068627797398332,2.4733411807881263+1.4294882919113573E-12i
650,300,109.99999999999999,1.9341448903225806E14,0.741891866170465,0.20027530526643844,0.05783282856309659,1,0.20027512761388097,2.4733411806952206+1.4076300363907806E-10i
650,300,200,1.9341448903225806E14,0.15518431806837263,0.6470964669386402,0.1977192149929872,1,0.6470961682746545,2.473341180880351-4.235679722801101E-12i
650,360,19.999999999999996,1.9341448903225806E14,0.9859904332946675,0.013224694546706495,7.848721586260096E-4,1,0.013224654323942193,2.4733111948156163+1.5205174871928309E-12i
650,360,109.99999999999999,1.9341448903225806E14,0.39791176747158497,0.48402940681495754,0.11805882571345755,1,0.48402884470342405,2.4733404875963063+3.1964677139877906E-11i
650,360,200,1.9341448903225806E14,0.44810464023306834,0.3452051935407985,0.20669016622613312,1,0.3452052170420754,2.473340486871749-1.0417629202214353E-9i
650,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.9828345313484323,0.016129887932980314,0.0010355807185873517,1,0.016130129765903545,2.4733157098076632-2.56565002417742E-11i
650,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.1814591628808087,0.7628965659718168,0.05564427114737457,1,0.7628962664243785,2.4733133662083775+1.3206333316154566E-11i
650,419.99999999999994,200,1.9341448903225806E14,0.34123218907769476,0.4055357224039021,0.2532320885184031,1,0.40553544500523225,2.4733133662044473-2.3233167350092985E-11i
650,480,19.999999999999996,1.9341448903225806E14,0.9799674180642897,0.018671780139974503,0.001360801795735811,1,0.018671791071275326,2.473314859823279+5.838036524605373E-12i
650,480,109.99999999999999,1.9341448903225806E14,0.041559191040175344,0.5577299267233784,0.4007108822364462,1,0.557729521200412,2.4733147958296366-2.7216804174812943E-11i
650,480,200,1.9341448903225806E14,0.20649814656083673,0.5095114059312531,0.28399044750791014,1,0.509511540901921,2.4733147958582773+4.9197504146535345E-11i
650,540,19.999999999999996,1.9341448903225806E14,0.977636910612315,0.020744176276573212,0.0016189131111118598,1,0.020744187824455976,2.473303381604622+6.684628333828606E-11i
650,540,109.99999999999999,1.9341448903225806E14,0.06881570168839049,0.4602329748023851,0.4709513235092244,1,0.4602311371676718,2.473303142004582+9.073291305514891E-11i
650,540,200,1.9341448903225806E14,0.16093937653374482,0.5609592134258863,0.27810141004036887,1,0.560959227767534,2.473303141956732+1.0036191701889882E-10i
650,600,19.999999999999996,1.9341448903225806E14,0.9758829485773237,0.022392032551476038,0.0017250188712002032,1,0.022392108586712766,2.473370170367699+1.0384988876818006E-12i
650,600,109.99999999999999,1.9341448903225806E14,0.12053420977266353,0.40373919588054363,0.4757265943467929,1,0.40373874767557216,2.473370240151991-3.367303176341198E-11i
650,600,200,1.9341448903225806E14,0.18231831066395493,0.5622526382562969,0.25542905107974817,1,0.5622522269158277,2.4733702403473865-3.6021968688131E-11i
700,300,19.999999999999996,1.9341448903225806E14,0.9877300366678476,0.011858896398670993,4.110669334814182E-4,1,0.011860045990813067,2.4733415476904406-5.053142108462233E-11i
700,300,109.99999999999999,1.9341448903225806E14,0.6061081272912252,0.31140416169499074,0.082487711013784,1,0.3114044132794326,2.473341547693945-1.773588945426038E-11i
700,300,200,1.9341448903225806E14,0.06955397197982575,0.8239492451255452,0.10649678289462904,1,0.8239494206059332,2.4733415476657368+9.003423358888661E-11i
700,360,19.999999999999996,1.9341448903225806E14,0.9838446142700501,0.015601880088190745,5.53505641759169E-4,1,0.015602009142637839,2.4733021131429322+4.119573063482124E-11i
700,360,109.99999999999999,1.9341448903225806E14,0.5834946104637445,0.41209122163832146,0.0044141678979340605,1,0.41209137488140085,2.4733110851443167-4.451527581644818E-11i
700,360,200,1.9341448903225806E14,0.33653889071731513,0.4315672334304107,0.23189387585227417,1,0.4315671372686301,2.4733110852236733-8.729627884213606E-11i
700,419.99999999999994,19.999999999999996,1.9341448903225806E14,0.9801614574278589,0.019046818568577262,7.917240035638292E-4,1,0.01904679291239065,2.4733422051977145-4.6795068133022674E-11i
700,419.99999999999994,109.99999999999999,1.9341448903225806E14,0.033548017228984886,0.7392112256631244,0.22724075710789077,1,0.7392103541344592,2.47334171697524+5.820419541014212E-11i
700,419.99999999999994,200,1.9341448903225806E14,0.147302792374022,0.5741616919894021,0.2785355156365759,1,0.574161101578242,2.4733417169762224-7.500727517383072E-11i
700,480,19.999999999999996,1.9341448903225806E14,0.9769424113979226,0.022047263880225043,0.001010324721852326,1,0.022047301254927338,2.473361924673826-1.8957897502622127E-11i
700,480,109.99999999999999,1.9341448903225806E14,0.04429693067537817,0.5211580652604457,0.43454500406417607,1,0.5211564630006702,2.4733407761861192-1.0089420512832653E-11i
700,480,200,1.9341448903225806E14,0.24069860705140564,0.5405043169040787,0.2187970760445156,1,0.540504317148326,2.4733407760490125-1.047793288267233E-11i
700,540,19.999999999999996,1.9341448903225806E14,0.9742293451731973,0.024536419002670007,0.0012342358241327043,1,0.02453642469894835,2.473341404080158-2.2054400458695054E-11i
700,540,109.99999999999999,1.9341448903225806E14,0.08640212951541756,0.44135625492451036,0.47224161556007205,1,0.44134445782615395,2.4733414039657013+1.292482012509095E-10i
700,540,200,1.9341448903225806E14,0.32964315856337734,0.4865666198226146,0.18379022161400801,1,0.48656662326755107,2.4733414041559785-6.1280669937725025E-12i
700,600,19.999999999999996,1.9341448903225806E14,0.9720588836006644,0.026508074123396175,0.001433042275939391,1,0.0265081919225899,2.473362198955924-9.288871420772871E-12i
700,600,109.99999999999999,1.9341448903225806E14,0.12999118471485813,0.39698246188902997,0.4730263533961119,1,0.39697948430827107,2.47334180143951-3.1474334694591926E-11i
700,600,200,1.9341448903225806E14,0.43678746063969753,0.4080094895352775,0.15520304982502503,1,0.40800953587459676,2.473341801482+4.8149611079492747E-11i
749.9999999999999,300,19.999999999999996,1.9341448903225806E14,0.9861333600907414,0.013629030231207095,2.37609678051566E-4,1,0.013629554740327322,2.473361658317013-1.0423395367460717E-10i
749.9999999999999,300,109.99999999999999,1.9341448903225806E14,0.3749757700538979,0.4923732151168464,0.13265101482925568,1,0.4923758818872397,2.4733145665726437-6.891563191896947E-11i
749.9999999999999,300,200,1.9341448903225806E14,0.24708976544366665,0.7121480677757552,0.04076216678057807,1,0.7121481246554366,2.473314566644744+5.862755281186238E-11i
749.9999999999999,360,19.999999999999996,1.9341448903225806E14,0.9816700828053133,0.01800023841829912,3.296787763876122E-4,1,0.017999721507705988,2.4733414295983245-8.901629298469022E-11i
749.9999999999999,360,109.99999999999999,1.9341448903225806E14,0.3867206378315045,0.5962418176463391,0.017037544522156403,1,0.5962418597565795,2.473341620247422-6.82039217508125E-11i
749.9999999999999,360,200,1.9341448903225806E14,0.1738440264450945,0.5626464346419848,0.26350953891292067,1,0.5626464230181506,2.4733416202696072-1.0500120119385536E-10i
